,date_int,tournament,geodesic,geodesic_home,pop_home,pop_away,home_score,away_score
2128,73518,32,17156.126936911987,18500.119626477957,1334333.5,2763952.0,0,3
1165,73166,19,18500.119626477957,17594.48351885597,446770.0,1334333.5,1,2
15263,78764,48,18291.962996664857,19379.30061439568,1474150.0,3879103.5,0,1
2689,73813,11,349.7916924465475,448.1127894798623,7338218.5,620093.5,2,0
6580,75453,24,12048.272435383165,1122.7120276290098,14863850.0,1759166.0,1,2
11776,77412,23,1407.5094433029128,85.24365314314382,626174.0,3668634.0,0,1
2498,73724,49,3283.1264221450865,39.36217713187588,446770.0,16988693.5,1,2
7345,75702,23,10568.081872363942,367.6647961307879,131679.5,1764.0,3,1
1641,73290,23,3633.7697726414103,337.4234529074574,11598629.5,24656196.0,1,0
3272,74067,14,828.8774605553151,206.3154948552044,1787602.5,3611597.5,1,1
2929,73927,7,204.2686228416173,244.2591203721547,918116.0,316128.0,4,0
7110,75601,23,6006.3336306810825,407.7835685066631,12342031.5,360697.0,0,0
13410,78097,24,623.9859393799161,623.9859393799161,1764.0,1764.0,0,1
15143,78744,7,12478.035510219515,344.2307604796411,2930227.0,1764.0,1,6
7652,75824,24,10790.462076580345,8021.566415393177,8929071.5,1334332.5,0,0
9056,76343,24,6675.79458360398,41.88906609658074,12304091.0,8302037.0,1,1
12123,77517,50,10547.055436256884,10610.282790473677,1216465.5,1676892.0,1,0
9896,76717,49,1106.493157349511,132.07036959388765,1474150.0,187608.0,3,0
11351,77280,23,15521.886993613207,15423.962233859507,853416.5,164073.5,2,1
10890,77076,24,18708.619419587863,19406.354712223583,3569803.0,7552473.5,2,1
12165,77529,24,6061.481943140964,3303.69327096388,176661.5,74380224.5,0,2
1153,73164,23,5007.9487644743385,299.80929813369886,2159363.0,3422098.5,1,2
9372,76541,24,1042.9159215413943,354.9426921490719,17031145.5,1334333.5,4,0
2021,73481,42,18875.460772947565,15696.83929005364,360697.0,656077.0,1,1
7141,75621,23,3281.1730902768327,3283.7756698381013,239245.0,89742.5,3,3
15931,79110,24,18444.320347951867,17262.264981626755,3667972.5,1006387.0,1,1
9542,76619,24,3480.940139143886,384.8337962490169,7161013.5,1488190.5,3,1
7755,75832,23,1248.1840392770937,66.1998298258476,2930227.0,4482436.0,1,1
5680,75041,3,2593.3590402952905,2085.2680208502475,1475517.5,1760622.5,0,4
11107,77154,6,3080.4942785672533,2575.3291550045965,673275.0,2745825.5,1,6
10986,77080,49,862.1272623501098,0.0,141161.5,2254390.0,0,1
2790,73879,24,11115.421935844,97.31352886843673,6141603.5,626174.0,1,0
4671,74552,5,969.7690380331219,2853.4628986286393,43823828.5,2258091.0,8,0
662,72939,7,2300.1903799528936,451.50740175715174,4156070.5,1611846.0,3,1
9254,76437,21,9657.370510599923,2328.604716894328,293130137.0,1764.0,3,0
10554,76983,24,18871.80351523405,623.9859393799161,1764.0,1862032.5,2,1
6316,75312,12,12755.528873056719,12405.100697345564,338021.5,143865.0,1,1
6217,75254,49,1723.2198594640306,115.51703883740682,1551240.0,29289.5,5,0
16607,79400,24,6400.966879903607,2289.35838577872,3737082.0,7717590.5,1,1
1301,73196,23,1618.2153005023033,280.725528174385,3879103.5,4599255.0,2,2
9522,76619,24,15396.229559094207,18927.27449128039,1606363.5,7717590.5,1,0
10904,77076,23,2178.5992531700717,34.57426506632345,1154485.5,1562517.5,1,1
8052,75919,23,3796.3261123604107,45.039312377086254,307088.5,1676892.0,0,2
2734,73829,46,15050.853831093787,15696.83929005364,360697.0,5301009.5,3,1
11017,77091,41,121.41151541517388,0.0,49812.0,12038.0,1,0
12956,77815,24,1984.0005372385788,69.85394052499544,653909.0,4482436.0,0,0
6436,75371,24,15425.156568457058,623.9859393799161,1764.0,1236792.5,4,1
8545,76122,23,842.9795138536659,121.69879956925656,3124858.5,7552473.5,2,1
15372,78836,23,2222.912261861499,80.83022614730724,3667972.5,16374337.0,1,3
12191,77529,24,19064.404241317614,51.454774087279624,386603.0,1764.0,0,3
5622,74995,2,1164.573115140677,777.1632090351488,40024188.5,3455586.5,1,4
14469,78502,23,5037.137255060124,253.0575199685538,669429.0,1397363.0,1,1
16428,79269,23,19379.30061439568,18509.444557634964,4338647.5,1474150.0,0,0
9267,76448,3,3912.4612643304044,4140.384486525678,1606808.5,1698009.5,1,0
1198,73172,23,17239.92598261763,623.9859393799161,1764.0,895608.5,1,1
8873,76279,24,10468.74613193163,19274.148501734297,4599255.0,67031366.5,3,0
6240,75254,24,1531.7033578440714,180.88573363540917,3422098.5,653909.0,3,2
93,72783,24,446.5502164374658,0.0,2770.5,1527933.5,0,1
9460,76564,22,4639.688110186578,7503.099567434358,4338647.5,31019153.0,2,1
14172,78385,49,331.0588333590892,123.99718607367323,1474150.0,16374337.0,1,1
2139,73518,24,8573.995265740125,623.9859393799161,1764.0,25539953.5,1,1
11637,77377,23,498.37798324850314,51.454774087279624,386603.0,3039297.5,0,2
15062,78737,24,1879.3181858582445,1369.0534376768562,7552473.5,17031145.5,3,4
490,72897,24,623.9859393799161,18291.962996664857,3879103.5,1764.0,3,0
10008,76749,5,2660.1106948243273,753.5582188639654,43823828.5,20950873.5,1,0
3296,74071,24,4405.533638380513,108.30886995489166,1334332.5,2372271.5,1,2
2524,73725,7,589.3192515290739,246.03377379364034,2745825.5,1126598.0,3,0
8151,75954,23,12331.967670427246,1271.0624439563342,14863850.0,1090655.0,4,0
449,72887,54,3579.01718099625,62.481797821645024,2763952.0,1698009.5,2,0
12658,77738,43,1429.0177794598621,107.68344538510165,2127321.0,40024188.5,1,1
11052,77101,43,695.7666534951546,646.7931030951013,40024188.5,2127321.0,1,1
16349,79236,23,17523.295865667864,85.24365314314382,626174.0,1764.0,1,2
6882,75537,33,1686.6241024168748,9713.41775822178,1764.0,1061042.0,1,0
9915,76717,24,623.9859393799161,16326.160761306232,2516229.0,1764.0,3,1
7518,75805,24,17594.48351885597,18509.444557634964,4338647.5,446770.0,2,0
15191,78750,48,4911.813717924397,19712.53295982482,1764.0,74380224.5,1,1
4875,74655,23,18591.15433036202,17262.264981626755,3667972.5,1551240.0,1,1
2705,73819,24,10478.699265481131,9795.259053844402,12342031.5,2258091.0,5,0
12978,77825,24,2229.953249466235,0.0,28228.5,108310.0,2,1
4585,74526,23,9795.259053844402,16114.723805194177,1488700.0,12342031.5,6,1
13499,78108,24,13890.591470069183,278.82319024812585,7717590.5,2895421.0,3,1
8763,76224,24,12405.100697345564,623.9859393799161,1764.0,338021.5,2,3
13342,78032,22,11027.318174425092,10468.74613193163,67031366.5,23900626.0,1,4
6105,75215,49,1576.237977685043,33.252983068682155,3668634.0,35167955.5,0,1
12826,77778,2,1295.6575331115375,0.0,1090655.0,5301009.5,6,0
12934,77815,24,13810.828250818582,1122.7120276290098,14863850.0,1216465.5,1,0
3844,74295,23,12891.091346199428,623.9859393799161,1764.0,29862.5,3,0
3753,74253,24,1495.9963224216083,23.562237757028196,3569803.0,16988693.5,0,2
12959,77815,24,18591.15433036202,18951.55568688795,10328576.5,1551240.0,0,0
10667,77007,7,17257.297704276825,15423.962233859507,853416.5,24656196.0,2,1
7533,75810,24,1056.899540963675,33.252983068682155,3668634.0,4338647.5,3,2
2547,73753,24,11428.715564558763,11647.15384197639,219229.5,421599.0,0,0
10462,76955,24,1086.3054783398268,62.481797821645024,2763952.0,16820282.0,1,1
12984,77827,24,13056.555863074987,0.0,19953.5,1764.0,1,0
15425,78867,23,3813.919587582217,115.51703883740682,1551240.0,1678185.0,1,0
14259,78393,16,11779.793213697296,8573.995265740125,25539953.5,1527933.5,1,0
14816,78605,8,4805.164561743527,4611.337832775015,3740160.5,2745825.5,2,2
7668,75824,23,2283.4873011993,157.32437897162328,853416.5,31019153.0,0,1
434,72874,24,11985.702253198948,12242.882218600784,108310.0,1475517.5,1,1
1346,73210,23,2910.119207300056,4035.8278905306215,49812.0,239245.0,1,6
12462,77654,24,385.4916828788161,59.091493827753524,2591961.5,131679.5,0,0
7263,75675,24,6343.022611640942,2361.8377135382784,24656196.0,2516229.0,1,0
6624,75454,7,11862.530273487742,15477.44279350405,6020799.5,2930227.0,5,0
13244,78009,13,12135.170347555462,0.0,50887.5,1764.0,7,0
4682,74554,5,9678.885128930438,10478.699265481131,2258091.0,4236614.5,0,3
9550,76619,24,17225.25513619151,18444.320347951867,1006387.0,1678185.0,0,0
8263,75989,24,19167.058573405637,623.9859393799161,1764.0,3668634.0,0,2
2012,73478,42,17833.306564260143,15696.83929005364,360697.0,2150468.5,0,2
6657,75457,49,19490.556976353386,18708.619419587863,7552473.5,386603.0,2,0
558,72909,48,1138.3021877425351,23.562237757028196,3569803.0,16374337.0,0,2
561,72910,24,12738.52678323179,983.7423058272567,14863850.0,2372271.5,2,1
12868,77780,23,19379.30061439568,623.9859393799161,1764.0,1474150.0,2,0
10009,76752,24,8501.400061073928,1358.8150167941942,293130137.0,656077.0,1,0
9157,76371,43,421.8807330198187,2085.2680208502475,1475517.5,113930.5,6,0
16233,79201,23,10835.645737878323,122.07192150987406,1968091.0,1764.0,1,1
4058,74361,24,18500.119626477957,18291.962996664857,3879103.5,1334333.5,4,1
320,72843,23,153.58828902217837,42.46992262212276,421599.0,18504015.5,0,2
1766,73338,23,422.02611883590197,335.7418181997719,16820282.0,360697.0,1,1
11432,77288,23,2342.8351700986677,528.6272676565239,2516229.0,10468969.0,2,1
13107,77921,24,2320.780539533578,867.083559522712,4482436.0,6011601.0,1,1
11244,77234,24,1385.404345103776,2427.867682311152,24656196.0,14521523.0,0,0
14282,78403,16,9807.645181330314,8573.995265740125,25539953.5,2372271.5,6,1
7251,75654,11,1183.870993060834,1169.2321628376144,3329034.0,1562517.5,0,1
8576,76122,23,12405.100697345564,623.9859393799161,1764.0,338021.5,3,0
11551,77354,24,8573.995265740125,19410.177468051967,27000921.0,25539953.5,1,3
11148,77186,24,12405.100697345564,12891.091346199428,29862.5,338021.5,0,4
968,73063,23,2217.321861069958,332.32975011856445,5874123.5,1759166.0,0,0
5605,74995,24,19135.65876141443,18752.395159682448,16988693.5,961181.5,1,2
15525,78872,23,1783.9378606950215,402.9003846536191,2045057.0,29289.5,4,1
2836,73886,50,1365.9410837177218,108.30886995489166,1334332.5,2591961.5,2,0
13931,78258,6,1153.2228658368974,200.2748750054531,316128.0,5202198.0,0,3
4459,74487,23,1863.646858813331,0.0,20811.5,3879103.5,2,2
3549,74159,23,5608.565657570173,199.5752609797483,1713855.0,2930227.0,3,2
8362,76042,11,745.183823168329,513.5487465120774,5895685.0,7338218.5,2,1
10158,76841,4,14440.366180817358,15872.2978875262,1606808.5,40024188.5,3,0
10405,76937,24,15854.75187842403,11027.318174425092,23900626.0,3737082.0,2,0
1107,73146,13,623.9859393799161,623.9859393799161,1764.0,1764.0,3,1
14436,78473,24,1913.7782612778014,209.47454538961202,6141603.5,1968091.0,2,0
11275,77273,24,2353.2178496798197,305.3454886242735,2254390.0,3667972.5,2,1
1242,73192,23,19528.352681735294,623.9859393799161,1764.0,3124858.5,1,1
4672,74552,27,395.84256683581367,699.8380865404697,1488190.5,3455586.5,2,1
6548,75436,24,6735.407353415255,443.90015662078076,8929071.5,5381876.5,2,0
16286,79232,23,16744.466682285587,155.2280324880297,1678185.0,1764.0,0,1
11603,77377,23,1619.8671369128735,221.35631870830355,3082588.0,3667972.5,1,1
73,72778,38,2738.2066919120753,3014.415568054825,2045057.0,3669364.5,1,1
14776,78557,11,14133.807292710408,14290.350640686896,1562517.5,5895685.0,0,0
10737,77010,23,5750.818708823942,278.82319024812585,7717590.5,67031366.5,1,1
11693,77381,23,3344.7344057530763,430.18398287127894,2895421.0,73020.0,6,1
7719,75831,23,10568.081872363942,46.02228900571666,2591961.5,1764.0,6,0
7193,75625,49,2165.1672042115188,155.2280324880297,1678185.0,1334333.5,0,2
273,72836,23,3501.318868336704,354.9723733150659,5381876.5,307088.5,1,0
4652,74549,27,699.8380865404697,1133.427516676239,14521523.0,1488190.5,1,3
13428,78103,13,623.9859393799161,12605.196230563242,1837905.0,1764.0,2,2
7671,75824,23,16092.87044415466,15246.580574330743,3455586.5,30444730.5,0,1
10308,76915,49,1878.9698927735744,292.7214022547199,16374337.0,626174.0,3,0
7140,75621,49,375.7390583849152,93.17144668493937,2254390.0,961181.5,3,1
10954,77080,24,3829.365511239815,3889.4922246091637,4516372.5,4156070.5,1,1
4468,74487,23,19482.414965062235,19490.556976353386,386603.0,16374337.0,1,0
16687,79404,24,10790.462076580345,19876.233695111572,3039297.5,1334332.5,6,0
5177,74799,23,1921.6642710669541,396.6960478450699,55203918.5,1216465.5,2,0
13001,77838,11,1913.3146296626394,81.2279192595655,5895685.0,9614972.0,2,0
382,72860,24,397.81549395082,179.1715699396128,3124858.5,1474150.0,1,2
266,72834,2,1472.441432286954,5039.823664201988,108310.0,30444730.5,0,8
16296,79232,23,17293.4940138518,17722.542578975568,35167955.5,176661.5,0,3
3867,74295,23,11199.15434201349,9807.645181330314,2372271.5,100038543.0,0,0
9995,76738,11,1183.870993060834,467.9885708050368,7338218.5,1562517.5,1,0
6497,75384,24,7215.3973669535335,360.6638716958303,55203918.5,2372271.5,2,1
16223,79201,2,5257.927779720708,8.681837127313456,113930.5,895608.5,0,2
7104,75599,23,2792.8475894080957,458.6612288760816,6845750.5,8302037.0,1,2
14257,78392,16,1859.9249468460375,175.00697896584037,8929071.5,5874123.5,5,0
2155,73545,41,4508.912338708043,2487.0119812502926,89742.5,713492.0,1,4
14888,78671,23,5332.643150988023,62.481797821645024,2763952.0,19098968.0,8,0
2472,73715,24,11779.793213697296,13161.23935856642,174598311.5,1527933.5,0,3
15134,78743,13,12277.558529783144,623.9859393799161,1764.0,349788.5,0,7
2827,73883,50,1365.9410837177218,520.0866186360212,1216465.5,2591961.5,1,1
2731,73828,46,15968.34085310151,17156.126936911987,2763952.0,9614972.0,2,1
6573,75450,24,12197.09714840441,623.9859393799161,1764.0,2202262.0,0,3
11626,77377,23,790.4976266356464,135.97228148723485,1334333.5,961181.5,1,1
4745,74598,24,3866.1993177122654,62.481797821645024,2763952.0,2045057.0,0,0
6400,75338,24,348.3351537448932,164.4769345320128,7552473.5,1006387.0,2,0
8451,76073,23,18927.27449128039,18781.07539388178,187608.0,1606363.5,0,0
16102,79143,14,789.1822862303898,1350.0999110216133,3611597.5,3422098.5,1,3
2861,73898,21,10304.386549723466,7888.1758114714,61755.5,18302353.0,0,7
5323,74851,24,1841.5865473952797,543.4158658107705,35167955.5,27000921.0,2,1
285,72838,2,10571.5037292669,42.19086913341171,12304091.0,1764.0,5,3
15774,79035,24,9678.885128930438,14980.278039260267,6845750.5,4236614.5,2,1
4078,74362,23,2607.3222966817257,279.62837922043377,15577990.0,14689717.0,0,0
694,72951,23,8573.995265740125,11199.15434201349,100038543.0,25539953.5,3,1
6564,75447,24,6140.927630104421,295.5807329366363,673275.0,4156070.5,0,0
4610,74526,23,5111.460692242107,278.82319024812585,7717590.5,18302353.0,6,1
37,72769,2,2072.901883313018,580.04408398036,19777668.0,20950873.5,3,0
8132,75950,23,7435.643625931945,467.9885708050368,7338218.5,164073.5,3,1
8143,75951,23,5738.142529858886,246.03377379364034,2745825.5,5895685.0,3,2
9385,76545,24,18875.460772947565,16821.295511252694,3082588.0,656077.0,1,3
11891,77445,24,16162.303664985368,623.9859393799161,1764.0,2159363.0,0,1
3793,74254,19,1134.325371494035,39.36217713187588,446770.0,1678185.0,3,1
310,72843,23,3362.919654426758,134.62118953968405,164073.5,10468969.0,0,0
944,73046,24,1482.9006694388947,226.0300286115019,3611597.5,1562517.5,0,2
4571,74526,23,372.89202999995996,39.36217713187588,446770.0,3667972.5,1,2
11446,77290,23,1591.746414644465,33.66673602643507,1676892.0,55203918.5,1,2
7228,75643,11,2413.961769800001,1183.870993060834,1562517.5,1154485.5,2,1
1839,73360,23,2436.866444002348,278.82319024812585,7717590.5,1488190.5,5,0
3068,73993,24,3704.791031803896,94.43510651325097,3329034.0,4156070.5,3,2
5542,74966,6,5485.764149062056,4318.203386250794,5202198.0,3422098.5,1,2
16460,79271,2,12242.882218600784,17239.92598261763,895608.5,108310.0,8,1
14055,78312,24,19305.632599138964,19135.65876141443,961181.5,2254390.0,1,0
5693,75065,24,153.58828902217837,42.46992262212276,421599.0,18504015.5,0,0
9015,76318,23,18781.07539388178,18291.962996664857,3879103.5,187608.0,4,0
14408,78471,49,5342.254941651779,131.26419637863393,176661.5,7161013.5,0,0
10827,77045,23,11679.713518839882,1122.7120276290098,14863850.0,1488190.5,3,0
9969,76731,12,11779.793213697296,12277.558529783144,349788.5,1527933.5,0,4
9397,76545,24,13336.742175028025,11878.19124771219,14689717.0,19827150.0,1,1
1988,73458,24,952.2015799626764,295.5807329366363,673275.0,653909.0,3,2
14768,78553,11,727.1583280995848,600.0040068345734,843050.0,9614972.0,0,4
13763,78178,24,10478.699265481131,9678.885128930438,4236614.5,2258091.0,4,2
3784,74253,24,9740.089576223092,597.6996198603186,17027226.0,15577990.0,2,1
3077,73997,49,2465.234081673411,85.24365314314382,626174.0,38127.0,2,0
9901,76717,24,1695.2616149894557,85.24365314314382,626174.0,20811.5,1,1
14761,78549,11,2847.2362102091615,727.1583280995848,9614972.0,1787602.5,1,2
12866,77780,23,1609.3272191232656,164.4769345320128,7552473.5,626174.0,2,0
13364,78043,22,19406.354712223583,8573.995265740125,25539953.5,3569803.0,1,0
4866,74655,23,3032.440277019312,132.07036959388765,1474150.0,176661.5,4,0
8229,75982,24,422.02611883590197,335.7418181997719,16820282.0,360697.0,4,0
12695,77741,23,18291.962996664857,623.9859393799161,1764.0,3879103.5,2,4
9534,76619,24,877.7684530382578,117.83178004024002,2254390.0,1063223.5,4,1
13590,78141,7,7701.151046938625,867.083559522712,4482436.0,164073.5,2,0
924,73036,1,16114.723805194177,11674.610235434773,293130137.0,1488700.0,0,0
6592,75453,49,1749.4132532490328,287.68136578008244,2150468.5,2007297.0,0,2
2384,73662,26,12605.196230563242,623.9859393799161,1764.0,1837905.0,4,0
13990,78308,49,18143.774594361323,19876.233695111572,3039297.5,626174.0,3,0
13640,78144,24,11199.15434201349,10468.74613193163,67031366.5,100038543.0,0,4
1973,73448,24,501.24378663124367,390.09510600334465,2516229.0,6020799.5,0,3
15727,78974,6,2625.479673878967,4036.696751022808,24656196.0,3329034.0,1,0
7497,75783,24,7888.1758114714,8000.496178644001,1764.0,61755.5,2,3
4772,74610,24,10037.637867851354,8021.566415393177,8929071.5,6141603.5,3,0
10410,76940,24,7388.515393067952,279.62837922043377,15577990.0,3737082.0,1,0
2613,73766,24,1354.9772375442617,157.32437897162328,853416.5,5202198.0,2,1
5424,74892,9,16080.147896019393,246.03377379364034,2745825.5,1764.0,2,2
12725,77743,24,16446.29087662279,13336.742175028025,19827150.0,1397363.0,0,0
14249,78389,16,4686.40940746348,1330.2226549720933,2372271.5,1527933.5,1,0
2075,73500,6,17844.011981322717,16162.303664985368,2159363.0,11598629.5,1,2
762,72989,23,3181.834772628364,221.35631870830355,3082588.0,3669364.5,0,1
4366,74453,23,9859.911749000394,11199.15434201349,100038543.0,5874123.5,3,1
13498,78108,49,19135.65876141443,18212.87090773455,17031145.5,961181.5,0,1
9107,76352,24,12256.220129638381,45.839967945312836,18504015.5,1527933.5,0,0
14497,78503,23,1706.0776021153447,562.3077256765,16820282.0,3455586.5,2,1
16621,79401,24,15774.711851270577,15477.44279350405,6020799.5,1496645.0,2,2
985,73063,23,18390.37961061927,19618.120175711076,29289.5,1063223.5,0,1
10997,77080,23,3918.3969688315024,0.0,4236614.5,293130137.0,0,4
9777,76678,24,3306.22227142922,562.3077256765,16820282.0,7717590.5,4,0
4409,74456,23,3233.4811602482137,184.92607031079692,3879103.5,626174.0,4,0
375,72857,23,4563.35697841324,867.083559522712,4482436.0,9614972.0,2,1
13125,77921,2,10670.31005614246,580.04408398036,19777668.0,1764.0,3,1
1262,73192,7,5673.321288862616,224.6956258411133,3737082.0,3329034.0,3,0
11665,77380,24,2273.1089197347933,122.7310730824303,1061042.0,20950873.5,2,1
1020,73098,24,9657.370510599923,258.82211763562384,67031366.5,1764.0,1,1
14486,78503,23,623.9859393799161,16114.723805194177,1488700.0,1764.0,0,1
16675,79404,24,6400.966879903607,264.993620088946,11598629.5,7717590.5,2,0
5049,74729,23,11081.909840906676,108.30886995489166,1334332.5,1764.0,0,3
11462,77293,7,3002.504163676276,292.331420548332,24656196.0,1236792.5,2,3
7723,75831,23,15246.580574330743,16114.723805194177,1488700.0,3455586.5,2,3
13118,77921,24,1387.830902087174,138.95741945696668,17027226.0,16374337.0,1,0
15724,78973,6,15634.937586510625,1976.5212321463748,6020799.5,1764.0,2,2
1429,73228,14,762.720092146114,867.083559522712,4482436.0,18504015.5,0,3
6325,75315,12,12755.528873056719,12197.09714840441,2202262.0,143865.0,2,0
1428,73228,23,1921.2317920079715,85.39915555009979,2258091.0,43823828.5,0,2
6153,75219,49,3912.797608780612,864.0330382171477,7161013.5,2150468.5,0,2
10137,76801,24,2966.480049125967,438.0920145582895,18504015.5,5895685.0,2,0
15305,78831,24,19839.051257705134,18871.80351523405,1862032.5,20811.5,5,0
12604,77718,24,14521.467960591288,17257.297704276825,24656196.0,3329034.0,3,0
14987,78676,23,17268.586547295665,10468.74613193163,67031366.5,8302037.0,5,0
3045,73980,24,1845.6441846984774,42.46992262212276,421599.0,1787602.5,0,0
10054,76775,37,3449.3089831667644,143.9295636210798,24656196.0,5895685.0,5,1
6359,75327,27,428.3041475816436,416.83449819235443,1488190.5,360697.0,1,0
4758,74606,24,15524.373829602908,1301.780357166911,1236792.5,1764.0,0,1
2025,73483,24,1236.4696759887424,354.9723733150659,5381876.5,2591961.5,0,0
3696,74229,6,2037.0678979134404,6274.163761665174,3422098.5,24656196.0,1,2
141,72793,25,9688.578173162374,10763.900102748286,1968091.0,15577990.0,3,5
7288,75686,6,463.80476311594373,1098.8941473410498,31019153.0,6020799.5,0,1
13563,78140,49,2477.59681446163,33.96612150410076,1063223.5,176661.5,0,3
8331,76031,11,449.8251595506711,1648.9879273679512,9614972.0,5895685.0,0,0
13718,78175,49,18274.998235549807,164.4769345320128,7552473.5,1764.0,2,0
6175,75219,49,17594.48351885597,623.9859393799161,1764.0,446770.0,3,1
157,72797,24,18951.55568688795,18752.395159682448,16988693.5,10328576.5,1,0
16126,79172,24,1916.594269150516,43.578231116987794,1562517.5,9614972.0,2,1
10844,77045,23,367.6647961307879,46.02228900571666,2591961.5,131679.5,3,1
8457,76073,24,784.6103478037336,164.4769345320128,7552473.5,1474150.0,1,2
11774,77412,23,688.57569297276,33.66673602643507,1676892.0,1216465.5,0,1
8284,75991,24,8559.937762270727,623.9859393799161,1764.0,43823828.5,2,1
16084,79137,24,623.9859393799161,12509.839281710365,30538.5,1764.0,4,3
2029,73484,24,6446.6181523732475,335.7418181997719,16820282.0,176661.5,1,0
3210,74025,7,7078.871020472729,0.0,28228.5,2516229.0,0,2
13417,78103,24,18746.18278788703,93.17144668493937,2254390.0,1764.0,0,1
3225,74026,24,494.993986744138,56.316097090854036,1527933.5,5381876.5,1,2
14845,78623,24,17341.775487640465,15696.83929005364,360697.0,2444434.5,2,0
5979,75180,49,1159.5661635978822,119.95876431740687,10328576.5,2150468.5,1,3
16650,79404,24,972.8350295865623,1489.8124630752072,3082588.0,656077.0,1,1
13620,78143,49,2059.737927160522,131.26419637863393,176661.5,4599255.0,2,0
7705,75829,48,491.26338889422175,179.1715699396128,3124858.5,10328576.5,1,1
15785,79035,23,959.7129591945868,0.0,1090655.0,30444730.5,0,1
6297,75295,29,4840.623453089016,683.8944223764212,19777668.0,7161013.5,2,1
1247,73192,23,17833.306564260143,623.9859393799161,1764.0,2150468.5,2,1
7005,75577,24,6326.930261723115,0.0,360697.0,4236614.5,3,1
14223,78387,49,1843.0897539554294,2232.8577566904955,74380224.5,3124858.5,0,1
15945,79111,24,1686.6241024168748,5501.881513532838,3455586.5,1061042.0,4,0
16353,79236,2,9795.259053844402,623.9859393799161,1764.0,12342031.5,2,0
11549,77354,24,872.8313660176917,85.24365314314382,626174.0,10328576.5,1,0
5176,74799,24,623.9859393799161,18781.07539388178,187608.0,1764.0,1,1
4053,74361,23,3082.6126016865246,244.2591203721547,918116.0,3422098.5,1,1
7455,75751,24,2373.5059748980125,0.0,141161.5,2045057.0,3,1
14025,78310,24,1482.9006694388947,226.0300286115019,3611597.5,1562517.5,2,0
12836,77780,23,1338.3174811749138,39.36217713187588,446770.0,1606363.5,0,0
1933,73423,24,19274.148501734297,18871.80351523405,1862032.5,4599255.0,1,1
9551,76619,24,18849.579990907874,0.0,141161.5,1764.0,2,0
16702,79449,24,17239.92598261763,16114.723805194177,1488700.0,895608.5,2,0
1461,73240,23,15246.580574330743,15050.853831093787,5301009.5,3455586.5,2,1
5775,75089,24,8120.909079044335,93.17144668493937,2254390.0,338021.5,3,0
13726,78176,7,623.9859393799161,15523.216572152149,5904854.0,1764.0,1,0
3162,74011,7,3418.0544721729793,226.0300286115019,3611597.5,9614972.0,1,1
10084,76783,24,8021.566415393177,623.9859393799161,1764.0,8929071.5,1,1
14700,78540,49,19490.556976353386,18212.87090773455,17031145.5,386603.0,2,0
15844,79040,2,9678.885128930438,15696.83929005364,360697.0,4236614.5,0,0
4238,74404,1,4845.322260100783,6163.789707221258,1090655.0,43823828.5,1,2
3301,74071,24,2287.1439564718885,125.39405549933929,3669364.5,4338647.5,1,2
15917,79108,24,3014.0819511585823,0.0,141161.5,30444730.5,1,2
12647,77731,24,16326.160761306232,18111.51212183999,4156070.5,2516229.0,1,0
10569,76992,24,1133.427516676239,0.0,1090655.0,14521523.0,0,1
2781,73865,24,5251.276221256393,31.067475536221757,3455586.5,2045057.0,1,1
5059,74732,14,688.9670442298061,1557.025134060264,421599.0,1787602.5,1,2
8101,75950,23,4216.517902078868,175.4463251633588,27000921.0,74380224.5,2,1
5915,75163,49,1989.2703513858974,85.24365314314382,626174.0,656077.0,0,1
15194,78750,16,9807.645181330314,623.9859393799161,1764.0,2372271.5,1,0
12865,77780,23,1561.2920547102428,233.32538958556694,3879103.5,102172.0,3,0
9582,76642,49,15463.75701837826,19358.57304505898,38127.0,74380224.5,0,2
9231,76416,29,8230.460618143397,178.26575078795747,12304091.0,10328576.5,1,3
13249,78009,24,10007.41955145743,1066.032265339712,16988693.5,2372271.5,1,1
14573,78508,24,10536.192679258942,10547.055436256884,1676892.0,2591961.5,1,1
9509,76580,22,7980.604671887404,8426.024531449584,2372271.5,17027226.0,0,1
15857,79040,23,11674.610235434773,16092.87044415466,30444730.5,293130137.0,1,0
9222,76413,2,1779.1771061630864,580.04408398036,19777668.0,293130137.0,1,2
9638,76646,49,1411.2184692182186,32.16159674476775,1606363.5,102172.0,1,0
15876,79040,24,3854.942869660166,915.2884309880975,3879103.5,3669364.5,2,3
12933,77815,23,2713.0490691485097,379.5753600508985,10468969.0,2159363.0,1,0
5046,74729,23,956.2074572732148,14.541631906200706,102172.0,961181.5,0,4
9583,76642,49,4158.631855911874,25.758518228037648,1411273.0,1551240.0,0,1
14496,78503,23,14990.214190915925,623.9859393799161,1764.0,5762058.0,1,0
4423,74467,14,2320.780539533578,867.083559522712,4482436.0,6011601.0,0,1
13038,77875,8,3226.2812809213797,12438.841481663689,1764.0,918116.0,0,1
10678,77008,7,5394.741319801417,513.7235024372155,1767571.5,18504015.5,2,1
5013,74725,23,5139.615088979507,512.2190707764483,14689717.0,1759166.0,1,1
12660,77739,24,3035.3643477310284,200.2748750054531,316128.0,4156070.5,1,1
374,72857,23,3193.985533283813,347.49744486717776,2516229.0,4156070.5,3,1
12864,77780,24,5793.4503861015955,133.149442477666,20950873.5,40024188.5,3,1
13661,78145,7,12438.841481663689,706.9685677807001,18504015.5,1764.0,0,0
